artist_id,genres
3sKeaby6GMSJWgYueZaSjE,"['chill pop', 'singer-songwriter pop']"
3sMYEBy0CZFxedcnm9i9hf,"['hip pop', 'pop rap', 'southern hip hop', 'urban contemporary']"
3sUpZrkehiGBaMzs2h9Mmc,"['modern country pop', 'texas country']"
3sgFRtyBnxXD5ESfmbK4dl,"['dance pop', 'pop', 'pop rap']"
3szLYtIRbEwjDXvaqKSuYv,[]
3t5xRXzsuZmMDkQzgOX35S,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']"
3t83f2J04dRWOpNBe9GTfs,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']"
3tB8VKd0rtEnc9x8l78ymo,[]
3tCxM1rTj2qUXsiQZxvt2I,['dirty south rap']
3tJnB0s6c3oXPq1SCCavnd,"['grupera', 'latin pop', 'musica mexicana', 'ranchera']"
3tJoFztHeIJkJWMrx0td2f,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
3tM6SwRysCaIK0kW4h0mVP,['maine hip hop']
3tQx1LPXbsYjE9VwN1Peaa,['indie pop rap']
3tVQdUvClmAT7URs9V3rsp,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']"
3tgurcCC4NE9Vri1AzDbZV,[]
3tlXnStJ1fFhdScmQeLpuG,"['r&b', 'rap']"
3tufWJzpCiAGleBt5TkmTn,"['album rock', 'glam metal', 'hard rock']"
3uBMhKEXqr2UtRlx7Jn9LL,"['classic texas country', 'country dawn', 'texas country']"
3uISNNuONokIh21KiNharS,"['g funk', 'west coast rap']"
3uZFBSsMiooimnprFL9jD1,"['canadian old school hip hop', 'reggae fusion']"
3v3clM1KQgVfpPjKJFPAmx,"['atl hip hop', 'dirty south rap', 'futuristic swag']"
3vAaWhdBR38Q02ohXqaNHT,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']"
3vDUJHQtqT3jFRZ2ECXDTi,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']"
3vHV92ecrylnUHDM4d2MtC,"['contemporary country', 'country road', 'modern country rock']"
3vbKDsSS70ZX9D2OcvbZmS,"['alternative rock', 'anti-folk', 'permanent wave', 'rock', 'slacker rock']"
3w8ftNBSD8y07n3MqUNjLV,[]
3wVXTWabe3viT0jF7DfjOL,['pop r&b']
3wagsd3wjqjNVlMLPudipm,[]
3wcj11K77LjEY1PkEazffa,"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']"
3whuHq0yGx60atvA2RCVRW,"['dance pop', 'pop', 'talent show', 'uk pop']"
3win9vGIxFfBRag9S63wwf,"['contemporary country', 'modern country pop']"
3wyVrVrFCkukjdVIdirGVY,"['emo rap', 'miami hip hop', 'pop rap', 'rap', 'trap']"
3xLU748QxpTmIVaiNXXg0P,['movie tunes']
3xRMVGNbcAVShBZ26t2Bm5,[]
3xa21BSAfiPMn6IREtiOcy,[]
3xs0LEzcPXtgNfMNcHzLIP,[]
3xvaSlT4xsyk6lY1ESOspO,['movie tunes']
3y2cIKLjiOlp1Np37WiUdH,"['modern country pop', 'pop rap']"
3yDIp0kaq9EFKe07X1X2rz,['disco']
3yzRiNMZdTsSUgplcyYZ4i,"['black americana', 'country rap']"
3z6Gk257P9jNcZbBXJNX5i,"['indie pop', 'lilith', 'piano rock']"
3zNM2tRfTX6LI1lN2PlrTt,"['g funk', 'gangster rap', 'west coast rap']"
3zTOe1BtyTkwNvYZOxXktX,"['contemporary r&b', 'r&b', 'urban contemporary']"
3zUCHzvbTmCOZoY750yHPB,['show tunes']
3zpKjsMg2gw1St5WcWoUJN,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop']"
3zrouJxh3FCQCddzG62cuJ,[]
3zxKH0qp3nBCuPZCZT5Vaf,"['alternative metal', 'pop punk', 'post-grunge', 'socal pop punk']"
40LHVA5BTQp9RxHOQ9JPYj,"['ccm', 'christian alternative rock', 'christian music']"
40Yq4vzPs9VNUrIBG5Jr2i,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']"
40ZNYROS4zLfyyBSs2PGe2,['classic oklahoma country']
40giwFcTQtv9ezxW8yqxJU,"['indie pop rap', 'philly rap', 'pop rap']"
40v31oiMOaz7dorFhevJRp,"['classic texas country', 'deep talent show', 'red dirt', 'texas country']"
40xbWSB4JPdOkRyuTDy1oP,"['dance pop', 'pop', 'post-teen pop']"
41I5xI04kixwmonDBl0Sda,['cali rap']
41LfjfTCcTCUdykJqNyFw8,"['atl hip hop', 'trap']"
41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group', 'pop']"
41Q0HrwWBtuUkJc7C1Rp6K,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'rap rock', 'reggae fusion']"
41TccBHnkaVhhgCgl83JU8,[]
41X1TR6hrK8Q2ZCpp2EqCz,"['canadian hip hop', 'dark trap', 'meme rap']"
41gheHlTde3shn2kiwndm7,[]
41hhOkoRcm7m4fE0g7t1sa,['social media pop']
41klVmDluQZmGGqoidNfbe,"['memphis hip hop', 'southern hip hop', 'trap']"
41qil2VaGbD194gaEcmmyx,"['hip hop', 'pop rap']"
42MRYPhQfcEXqb18dl5ERX,"['halloween', 'novelty']"
42ixlNBiGltfY51zEN1adX,[]
430byzy0c5bPn5opiu0SRd,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']"
431mRqd2mlrLPMvbqar1n9,[]
43ZHCT0cAZBISjO8DG9PnE,"['rock-and-roll', 'rockabilly']"
43c94u7flZbHSdDaUuohqS,['country road']
43eAoOm70bzBUNs4JKP5nE,"['country dawn', 'country road']"
43jdbuMS6AWyAgcG2I8Lmy,['cali rap']
43sZBwHjahUvgbx1WNIkIz,"['alternative metal', 'nu metal', 'post-grunge', 'rock']"
44IvvHRk2XF243QLA2VOa8,"['north carolina hip hop', 'trap']"
44JEJiBvti7NiEhAfzWstv,"['dfw rap', 'memphis hip hop', 'southern hip hop', 'trap']"
44PA0rCQXikgOWbfY7Fq7m,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
44vREmJC0OlVZjZaGLqVEd,['pop rap']
455ntbvzeFL1bIcEKhlebq,[]
45S8rtgQSxj1a0tzCNhSeD,"['classic country pop', 'country', 'country road']"
45TgXXqMDdF8BkjA83OM7z,['florida rap']
45a6gCQWq61lIUDmr1tKuO,"['dirty south rap', 'houston rap']"
45dkTj5sMRSjrmBSBeiHym,['pop']
45eNHdiiabvmbp4erw26rg,"['edm', 'melodic dubstep', 'pop dance']"
45gHcnDnMC15sgx3VL7ROG,"['detroit trap', 'southern hip hop', 'trap']"
45po7XELMn2kmIGm0jZedi,[]
46GXASE9LHzyssNqKOInUu,['nyc pop']
46HzS7yz0c9udVwtbHk1sx,"['plugg', 'pluggnb', 'rage rap']"
46MWeeHNVMYRIIofQBEX98,"['canadian hip hop', 'trap soul']"
46SHBwWsqBkxI7EeeBEQG7,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
46VWDbmWmzvPBTmkSr25gM,"['british soul', 'contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
46auOkH1pk28rWrSoUNhLo,"['alternative country', 'queer country']"
46gyXjRIvN1NL1eCB8GBxo,"['modern rock', 'neon pop punk', 'pop punk']"
46lnlnlU0dXTDpoAUmH6Qx,['latin pop']
46pWGuE3dSwY3bMMXGBvVS,"['afrobeats', 'nigerian pop']"
46xBNx0j6cwY6sD9LgMTm1,['alt z']
46xMgypLHP8GNsYME3vRnV,['alternative roots rock']
46zR9v4AslD7tu5Qbz0GSo,[]
47MpMsUfWtgyIIBEFOr4FE,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
47NluEnhJda2gsnjuvcoob,['movie tunes']
47chVSWV06QRjDI6c3UgZK,[]
47ftODmhIR57fLTbcacgYC,[]
47mIJdHORyRerp4os813jD,"['speedrun', 'video game music']"
47opbYEKDjXnRk9uLscp11,"['gospel', 'gospel r&b']"
47zz7sob9NUcODy0BTDvKx,"['british soul', 'sophisti-pop']"
480i0t8YiGc2aoOR6BeLAb,[]
481VlDdXZAIRxnHyywNbXn,[]
48myrQPAhsexXZVSN5YpL6,[]
48reYHD6V0dzp38f4VUP9A,[]
49FeZO3eSrJs7oH7lYLU1r,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']"
49WRczfgE95AmElrwxSb2K,[]
49bzE5vRBRIota4qeHtQM8,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']"
49e4v89VmlDcFCMyDv9wQ9,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
49mHZzhcsoQB1JXWv8Q9gU,"['atl hip hop', 'futuristic swag']"
49qiE8dj4JuNdpYGRPdKbF,"['alternative metal', 'nu metal', 'post-grunge']"
4A0TivfinfALCAMJqqjZIk,['funktronica']
4A6cd63FWHbCLqk9mtGUZZ,['movie tunes']
4AA474G2hRfrHyGrfyDseO,"['cali rap', 'sacramento hip hop']"
4AGwPDdh1y8hochNzHy5HC,"['indietronica', 'metropopolis', 'nu disco', 'shimmer pop']"
4AK6F7OLvEQ5QYCBNiQWHq,"['boy band', 'pop', 'post-teen pop', 'talent show']"
4AVFqumd2ogHFlRbKIjp1t,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
4AapPt7H6bGH4i7chTulpI,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock']"
4AcHt3JxKy59IX7JNNlZn4,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']"
4AgQTHagFdBq8VL791lSXz,"['classic oklahoma country', 'country', 'country road']"
4AllEJE7mVkhhyUV6DjqPz,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
4ArPQ1Opcksbbf3CPwEjWE,['social media pop']
4AwLiAGc1rRLrCepj5rdTI,"['arkansas country', 'contemporary country', 'country', 'country road']"
4BA9Z6ZV2JBwwLGGoZX7bs,['country dawn']
4BIQA9vRkqXEnA2twmq7mU,[]
4BYxqVkZyFjtik7crYLg5Q,"['contemporary country', 'country', 'country road']"
4BhbugBzeCTGXlekhrCnU6,[]
4BoRxUdrcgbbq1rxJvvhg9,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']"
4BuyNtIXCdb4fHesOdR3io,"['country road', 'modern country rock']"
4Cqia9vrAbm7ANXbJGXsTE,"['hard rock', 'rock']"
4D75GcNG95ebPtNvoNVXhz,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance']"
4DFhHyjvGYa9wxdHUjtDkc,"['alternative metal', 'alternative rock', 'nu metal', 'rock', 'supergroup']"
4DHLoiIqFYYFjH09WduvFd,['pop r&b']
4DToQR3aKrHQSSRzSz8Nzt,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']"
4DYFVNKZ1uixa6SQTvzQwJ,['reggaeton']
4DZGvSv2oMkBUnPz67E6z6,"['contemporary country', 'country road', 'modern country rock']"
4DdkRBBYG6Yk9Ka8tdJ9BW,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
4E2rKHVDssGJm2SCDOMMJB,['alternative r&b']
4EMtGVFvfCSrEmWaGV0roE,['alternative hip hop']
4EN5O5hIrT1oYuGJ8fB3Y1,['wrestling']
4ERtgeBbWRkFzIz6LaFCeY,"['emo', 'neon pop punk', 'pop punk', 'pop rock']"
4ETSs924pXMzjIeD6E9b4u,['bedroom soul']
4EVpmkEwrLYEg6jIsiPMIb,"['chamber pop', 'folk', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'singer-songwriter', 'stomp and holler']"
4EhiIwwMPecLznwn87sRw2,['electro house']
4EnEZVjo3w1cwcQYePccay,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
4EpvzO36tqrLQSQ6XHeSit,[]
4Eqd24yS5YcxI8b6Xfuwr8,"['alternative metal', 'pop rock', 'post-grunge']"
4EzkuveR9pLvDVFNx6foYD,"['neo mellow', 'pop', 'uk pop']"
4F84IBURUo98rz4r61KF70,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']"
4FGPzWzgjURDNT7JQ8pYgH,['modern country pop']
4FZ3j1oH43e7cukCALsCwf,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']"
4FZBzAqTsS12zKdb9Gr2uz,[]
4FlG0V0jhLO4qGpayFOphj,"['kentucky hip hop', 'memphis hip hop', 'southern hip hop', 'trap']"
4FtSnMlCVxCswABUmdhwpm,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
4GGfAshSkqoxpZdoaHm7ky,['modern country pop']
4GJ6xDCF5jaUqD6avOuQT6,['k-pop girl group']
4GLJPBj5Cdr9AgLKvLWM4n,"['canadian electropop', 'canadian pop', 'dance rock', 'electropop', 'metropopolis', 'neo-synthpop']"
4GMgdB3vwbBOc42hbXEi9p,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'southern hip hop']"
4GNC7GD6oZMSxPGyXy4MNB,"['pop', 'uk pop']"
4GZnWODgp04RCsH7kv6NLA,[]
4Ga1P7PMIsmqEZqhYZQgDo,"['melodic rap', 'pluggnb', 'rap']"
4Ge9GwmWnOQsohwPTrXyHc,[]
4GrVVlog2emXt8qBhJYclT,[]
4Gso3d4CscCijv0lmajZWs,['rap']
4GvEc3ANtPPjt1ZJllr5Zl,['pop']
4H4M0Y4cN39zIVDHvdW53x,['modern country pop']
4HgF4KnohByNElYid7iCNb,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']"
4HzKw8XcD0piJmDrrPRCYk,"['canadian contemporary r&b', 'canadian hip hop']"
4IJczjB0fJ04gs4uvP0Fli,"['dance pop', 'pop rap']"
4IMAo2UQchVFyPH24PAjUs,"['reggaeton', 'urbano latino']"
4IQxLwHL2e8JRPQ1kbMuwi,['danish electropop']
4IR8ZkpbyyKrqsIzchF3NB,"['alternative metal', 'nu metal', 'post-grunge']"
4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']"
4IWBUUAFIplrNtaOHcJPRM,"['pop', 'talent show', 'uk pop']"
4Icvbp9RDt5aY2TWDOVDsr,['comedy rap']
4IliztYDlfMvzQzbx50o60,"['alternative metal', 'christian alternative rock', 'nu metal', 'post-grunge']"
4IndUOBCZYZg61557iq2A9,"['reggaeton', 'reggaeton flow', 'urbano latino']"
4IprNlQiJZUUJhDl0fL2SL,"['melodic rap', 'trap']"
4J3wzDMI97AlGimdiVcaLb,[]
4JNfz6aO9ZFz0gp5GY88am,"['alt z', 'pixie']"
4JbmXqez7WvTggoxn3UpVT,['atlanta bass']
4Js9eYwAf9rypNtV8pNSw9,"['crunk', 'dirty south rap', 'north carolina hip hop', 'southern hip hop']"
4KJ6jujcNPzOyhdNoiNftp,"['modern rock', 'pov: indie']"
4KWTAlx2RvbpseOGMEmROg,"['alternative rock', 'athens indie', 'permanent wave', 'rock']"
4KkHjCe8ouh8C2P9LPoD4F,"['australian dance', 'australian house', 'bass house']"
4KpcNmVL8B16qaOfqTjDc0,[]
4L1YBxxAxQx0HG8lgPcFcJ,[]
4L3GTE04bW5N7azA9QPhjA,"['dancehall', 'jamaican dancehall', 'reggae fusion', 'soca']"
4LEiUm1SRbFMgfqnQTwUbQ,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']"
4LFgxG38Y0l4Fo1gdQelay,[]
4LG4Bs1Gadht7TCrMytQUO,"['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'stomp and holler']"
4LLpKhyESsyAXpc4laK94U,"['hip hop', 'pittsburgh rap', 'rap']"
4Lm0pUvmisUHMdoky5ch2I,"['cello', 'finnish metal']"
4LoM3lMauQ540MW9QiyIcR,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow']"
4LzaxCC42hkpnsbfMzk6RQ,['chopped and screwed']
4M0DLz8te9Q1lNIXBBwvfG,"['post-teen pop', 'viral pop']"
4M6Z1wubeKtwPqbjJygTOc,"['barbadian pop', 'dance pop', 'post-teen pop', 'talent show']"
4MCBfE4596Uoi2O4DtmEMz,"['chicago rap', 'melodic rap', 'rap']"
4MIULe6tfg2loNzBy5B9eu,"['houston rap', 'viral trap']"
4MPkNgar5uTd8Sqvrr7par,"['contemporary country', 'country', 'country road']"
4MSMDY0ClgWqXApU53I1L1,"['brooklyn indie', 'indietronica', 'modern rock', 'shimmer pop']"
4MT97VeycuegSicrrphisJ,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b']"
4MoAOfV4ROWofLG3a3hhBN,"['contemporary country', 'country', 'country road', 'modern country rock']"
4MvZhE1iuzttcoyepkpfdF,['bedroom r&b']
4N874uPqBka1QiCvnCVOtr,"['alt z', 'indie poptimism']"
4N8BwYTEC6XqykGvXXlmfv,"['jazz funk', 'jazz guitar', 'smooth jazz', 'soul jazz', 'yacht rock']"
4NGiEU3Pkd8ASRyQR30jcA,"['acoustic pop', 'neo mellow']"
4NHQUGzhtTLFvgF5SZesLK,"['dance pop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']"
4NJxtQzTTeO3ObGlBcxVAh,[]
4NVjldBwjF0DzudAiLvti0,[]
4NYMUsIcUUsBHbV9DICa5x,"['contemporary country', 'modern country pop']"
4NZvixzsSefsNiIqXn0NDe,['indie pop']
4NgNsOXSwIzXlUIJcpnNUp,"['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'lilith', 'permanent wave', 'pop rock']"
4NiJW4q9ichVqL1aUsgGAN,"['alternative metal', 'metalcore', 'neon pop punk', 'pop punk', 'screamo']"
4NqH3V7GS0Igs1VyGMXEi8,['alabama rap']
4O15NlyKLIASxsJ0PrXPfz,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
4O2YL4ygn6eTBC0w1hyWUM,"['canadian pop', 'contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4OK0uZAzsgFobgChwUAFvS,['social media pop']
4OVbrPbhvK46A1uXTU1u5F,['jersey club']
4PDRKshhxFTKpZLAI4pQnb,['karaoke']
4PNHuWkk4ee6R8WEhFVPf5,"['alabama rap', 'atl trap']"
4PpmBoqphQusNFsxuVKb6j,"['dance pop', 'new wave pop', 'soft rock']"
4PrinKSrmILmo0kERG0Ogn,"['contemporary r&b', 'dirty south rap', 'hip pop', 'miami hip hop', 'r&b', 'rap latina', 'southern hip hop', 'trap queen']"
4PsXktnr6Ff4jxNJeVuWcG,[]
4Q3f2YYH4gQxWFS3WY5G3j,['french indie pop']
4Q5sPmM8j4SpMqL4UA1DtS,"['crunk', 'dirty south rap']"
4Q7FV4mw6Q3va79JwftGRv,['atl drill']
4QS6MMKct3F3LkN7cr6vHg,['movie tunes']
4QVBYiagIaa6ZGSPMbybpy,"['latin pop', 'puerto rican pop']"
4R529xQ7WQfRpSEXaHFbRg,[]
4RPAm27zZnyxkEEpdWmrd0,[]
4RSyJzf7ef6Iu2rnLdabNq,['pop dance']
4RVnAU35WRWra6OZ3CbbMA,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']"
4RddZ3iHvSpGV4dvATac9X,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']"
4Rxn7Im3LGfyRkY2FlHhWi,"['dance pop', 'pop']"
4S9EykWXhStSc15wEx8QFK,['canadian pop']
4SQxI8xg6LcSWL3KuGVHLa,"['idol', 'neo mellow', 'talent show']"
4STHEaNw4mPZ2tzheohgXB,"['classic rock', 'mellow gold', 'rock', 'soft rock']"
4ScCswdRlyA23odg9thgIO,"['dance pop', 'pop', 'uk pop']"
4SklVMGMsWTq7cJd9MixUx,"['chamber folk', 'czech singer-songwriter', 'melancholia']"
4SpbR6yFEvexJuaBpgAU5p,['k-pop girl group']
4SsVbpTthjScTS7U2hmr1X,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
4TAFRShd7vZ8HEp5yKdwo6,"['modern blues rock', 'punk blues']"
4TEJudQY2pXxVHPE3gD2EU,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']"
4TH4BHy0LdBi3dpBW4P2UX,"['reggae fusion', 'virgin islands reggae']"
4TKTii6gnOnUXQHyuo9JaD,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
4TLCPR1sMYoNU1jA7O4uww,[]
4TONBKcqVR1LmPdfJxvkMU,"['contemporary country', 'country road', 'modern country rock']"
4TjR4K8rD5CqqqU59V6aGr,[]
4TsHKU8l8Wq7n7OPVikirn,"['ghanaian hip hop', 'viral trap']"
4TshyQDihSYXSWqvclXl3I,"['contemporary country', 'country road', 'modern country rock', 'modern uplift']"
4UDDsluAlTJHl0jM1yL62G,[]
4ULO7IGI3M2bo0Ap7B9h8a,"['alternative r&b', 'hip pop', 'r&b', 'urban contemporary']"
4USNIVeRwXIAdbVSTqelbh,['dirty south rap']
4UXqAaa6dQYAk18Lv7PEgX,"['emo', 'modern rock', 'pop', 'rock']"
4Uc8Dsxct0oMqx0P6i60ea,"['bedroom pop', 'pop', 'pov: indie']"
4Ui2kfOqGujY81UcPrb5KE,"['indietronica', 'metropopolis']"
4UrGiQXrpB2CmzVGVFtH5E,[]
4UxLFBvSr4xMDpHe1lrLrH,['post-teen pop']
4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']"
4V8Sr092TqfHkfAA5fXXqG,"['latin pop', 'puerto rican pop']"
4VCriUU9CsPnUvoAsxVk1p,[]
4VIvfOurcf0vuLRxLkGnIG,['hollywood']
4VMYDCV2IEDYJArk749S6m,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
4VZY0nxYMSNotbS7WjNVQy,[]
4VhL8KLjVso4vLfOLVViTb,"['pop', 'post-teen pop']"
4VmEWwd8y9MCLwexFMdpwt,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
4VwTk6OnuwshfqQlxOv7Xy,[]
4W48hZAnAHVOC2c8WH8pcq,"['indietronica', 'modern rock', 'shimmer pop']"
4WC2Edj7Ruq94JH2jkC5hB,['contemporary r&b']
4WN5naL3ofxrVBgFpguzKo,"['pop dance', 'uk dance', 'uk funky']"
4Wjf8diP59VmPG7fi4y724,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']"
4Ws2otunReOa6BbwxxpCt6,"['dutch house', 'edm', 'electro house', 'pop dance']"
4XJyjyOJnsvtZEi5isgKSw,['trap brasileiro']
4XlcLj6bxCnpBIOHmBpIWP,"['neon pop punk', 'pop rock']"
4XqfpACObRB5AsBcUYjL8X,"['g funk', 'west coast rap']"
4XwKU420OWVk38vz1KvH3M,"['country', 'country road']"
4Y7tXHSEejGu1vQ9bwDdXW,"['big beat', 'electronica']"
4Y8LpEiP4uKTP02lSYEWJV,['modern country pop']
4YLQaW1UU3mrVetC8gNkg5,"['edm', 'electro house', 'mashup', 'pop dance', 'progressive electro house', 'progressive house']"
4YLtscXsxbVgi031ovDDdh,"['contemporary country', 'outlaw country']"
4Z6WehLCUZYmz0RJL8CXCw,['karaoke']
4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
4ZNhMDN6XZzWiftcyjuGZa,[]
4ZgqduOBdbifKWJp8KbiF3,['deep talent show']
4ZhFCxPekpmV12n2xMeF2z,[]
4ZjbEr6o2yroEZjeBqw31o,[]
4ZuggB1YawAAZOBL4pI9J8,[]
4aJTB79uwT4sP0Nb8QGWHc,"['arkansas country', 'contemporary country', 'country', 'country road']"
4aSEmLLxLX9wR5aLMllOKj,[]
4aSlfXDn9R60UlbZEboBUy,"['trap latino', 'urbano latino']"
4aWpJudn4ljEWahx6cPEGu,[]
4aXXDj9aZnlshx7mzj3W1N,"['broadway', 'show tunes']"
4akybxRTGHJZ1DXjLhJ1qu,"['gospel', 'gospel r&b']"
4am1I89OWXUzFh4ctRLkdd,['idol']
4axKuDPr6WKcDCyh8vueTY,"['trap latino', 'urbano latino']"
4bYPcJP5jwMhSivRcqie2n,['deep talent show']
4bthk9UfsYUYdcFyqxmSUU,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']"
4c4aEmXU6Hx95REbIZ3S82,['pop soul']
4cPHsZM98sKzmV26wlwD2W,"['adult standards', 'easy listening', 'lounge', 'rockabilly']"
4cmA2QDPdzh8W2ytpyUGes,"['atl trap', 'drill', 'southern hip hop', 'trap']"
4cynDosMoBQcVD9UKLq8eX,[]
4d3yvTptO48nOYTPBcPFZC,"['contemporary r&b', 'dance pop', 'hip pop', 'philly rap', 'r&b', 'urban contemporary']"
4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']"
4dwdTW1Lfiq0cM8nBAqIIz,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']"
4e0nWw2r4BoQSKPQ2zpU13,['pop dance']
4e7qJTThm5uI3CplqZObfT,"['filter house', 'turntablism']"
4e9TBaTlI3LVQz3tkTYC0I,"['contemporary country', 'country pop', 'modern country pop']"
4eAOcbAXIF4BmbN6E1QIlw,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']"
4eYjWapog2qNOYRnqBvGXP,[]
4euhIu4FOEGpBqItwyIKEw,[]
4exLIFE8sISLr28sqG1qNX,['rap rock']
4f9iBmdUOhQWeP7dcAn1pf,['neo soul']
4fLF7NyMYLaMxUmZCSp5ex,['trap soul']
4fQHCuys7JZvaQzRvB1kPR,['gauze pop']
4fpTMHe34LC5t3h5ztK8qu,[]
4frDtYgwXXKkbyQzjOmJG5,[]
4frHO7KPcfMjhnVdIMJ98c,"['dancehall', 'lovers rock']"
4frXpPxQQZwbCu3eTGnZEw,"['afrofuturism', 'indie soul']"
4fxd5Ee7UefO4CUXgwJ7IP,['r&b']
4g83euv5krgJ45Y8DKhsxR,['karaoke']
4gOUlzoljp2awye30QKLJL,['pixel']
4gOl5m9dY7IGAipqpul7GZ,"['broadway', 'hollywood', 'show tunes']"
4gWAItIMhYCdD82T8tvv3T,['post-teen pop']
4ghjRm4M2vChDfTUycx0Ce,"['easycore', 'neon pop punk', 'pop punk']"
4gpDA7R5796e6zbvZxGNga,"['chicago rap', 'dirty south rap', 'hip pop', 'southern hip hop']"
4gvjmrtzydbMpyJaXUtwvP,['social media pop']
4gwpcMTbLWtBUlOijbVpuu,"['metropopolis', 'modern rock']"
4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']"
4hB4SmzreXMTGWYj7KQ7QN,"['barbadian pop', 'reggae fusion']"
4hKkEHkaqCsyxNxXEsszVH,['hollywood']
4hVcxmC7igpot32EzQf7IR,"['neo soul', 'r&b', 'urban contemporary']"
4hlUIRQCAtCnIO4mh0jvpq,['deep talent show']
4hqDqHtBlgxXpLXVYf7c8L,"['dance pop', 'post-teen pop']"
4huJyydJJ5UeK2tSuZ70gc,[]
